,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Weekend_special
276,1,1,0,0,1,1,1,1,38.99,0,3,1,1,1,3,1,TRUE,TRUE,FALSE
277,0,0,0,0,1,3,0,0,0,0,3,4,2,9,1,1,FALSE,FALSE,FALSE
278,0,0,0,0,0,2,1,1,0,0,3,2,2,2,2,1,FALSE,FALSE,FALSE
279,0,0,0,0,1,1,1,0,0,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
280,0,0,0,0,0,0,1,0,0,0,3,2,2,1,3,1,TRUE,FALSE,FALSE
281,0,0,0,0,1,1,1,1,53.9892,0,3,2,2,1,11,1,TRUE,TRUE,FALSE
282,1,2,1,1,1,3,1,0,6.831792392,0,3,3,2,2,3,1,FALSE,FALSE,FALSE
283,0,0,0,0,0,0,1,0,0,0,3,2,2,4,3,1,FALSE,FALSE,FALSE
284,0,2,0,0,1,2,0,0,0,0,3,3,9,9,2,1,FALSE,FALSE,FALSE
285,0,0,0,0,1,1,1,0,0,0,3,2,2,2,1,1,FALSE,FALSE,FALSE
286,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
287,0,0,0,0,1,3,1,1,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
288,1,2,1,1,2,3,1,1,0,0,3,2,2,5,1,1,FALSE,FALSE,FALSE
289,0,0,0,0,0,0,1,0,0,0,3,1,1,1,10,1,FALSE,FALSE,FALSE
290,0,1,0,0,2,2,1,1,0,0,3,3,2,6,3,1,FALSE,FALSE,FALSE
291,0,1,0,0,0,2,1,1,0,0,3,2,2,3,6,1,FALSE,FALSE,FALSE
292,0,0,0,0,2,2,1,0,0,0,3,3,2,2,1,1,FALSE,FALSE,FALSE
293,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,TRUE,FALSE,FALSE
294,0,1,1,1,1,2,1,1,44.67925,0,3,2,2,1,7,1,FALSE,TRUE,FALSE
295,0,0,0,0,1,1,1,1,59.79014286,0,3,3,2,1,3,1,FALSE,TRUE,FALSE
296,0,0,0,0,1,2,1,1,0,0,3,2,5,1,1,1,FALSE,FALSE,FALSE
297,1,2,0,0,1,2,1,0,0,0,3,3,2,1,1,1,FALSE,FALSE,FALSE
298,0,0,0,0,0,0,0,0,0,0,3,1,1,8,1,1,FALSE,FALSE,FALSE
299,0,0,0,0,0,1,1,1,0,0,3,2,2,1,3,1,FALSE,FALSE,FALSE
300,1,2,0,0,1,1,1,1,0,0,3,1,1,1,9,1,TRUE,FALSE,FALSE
301,0,0,0,0,1,2,1,0,0,0,3,2,2,2,3,1,TRUE,FALSE,FALSE
302,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,FALSE,FALSE,FALSE
303,0,0,0,0,1,2,1,0,0,0,3,2,2,6,1,1,FALSE,FALSE,FALSE
304,0,0,0,0,0,0,1,0,0,0,3,3,2,1,3,1,FALSE,FALSE,FALSE
305,0,0,1,0,0,0,1,0,0,0,3,3,2,3,1,1,FALSE,FALSE,FALSE
306,0,0,0,0,0,0,1,0,0,0,3,2,2,1,3,1,TRUE,FALSE,FALSE
307,0,0,0,0,0,0,1,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
308,0,0,0,0,1,0,0,0,0,0,3,3,2,4,11,1,FALSE,FALSE,FALSE
309,1,1,0,0,1,1,1,1,0,0,3,1,1,4,9,1,TRUE,FALSE,FALSE
310,0,0,0,0,1,3,1,0,0,0,3,2,2,1,13,1,FALSE,FALSE,FALSE
311,0,0,0,0,0,0,1,0,0,0,3,2,5,1,3,1,TRUE,FALSE,FALSE
312,0,0,0,0,1,0,0,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
313,0,0,1,1,1,3,1,1,0,0,3,3,2,1,1,1,FALSE,FALSE,FALSE
314,1,2,1,1,1,2,1,1,0,0,3,1,1,6,2,1,FALSE,FALSE,FALSE
315,1,2,1,1,2,3,1,1,0,0,3,1,2,1,2,1,FALSE,FALSE,FALSE
316,0,0,0,0,0,0,1,0,0,0,3,4,1,1,1,1,FALSE,FALSE,FALSE
317,0,2,0,0,0,2,1,1,0,0,3,2,2,1,8,1,FALSE,FALSE,FALSE
318,0,1,0,0,0,0,1,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
319,0,1,0,0,2,2,1,1,0,0,3,4,1,1,1,1,FALSE,FALSE,FALSE
320,0,1,0,0,1,3,0,0,7.103020833,0,3,3,2,6,1,1,FALSE,TRUE,FALSE
321,0,0,0,0,0,0,1,0,0,0,3,2,2,4,1,1,FALSE,FALSE,FALSE
322,0,0,0,0,1,1,1,1,0,0,3,2,2,9,2,1,FALSE,FALSE,FALSE
323,0,2,0,0,1,2,1,1,0,0,3,2,2,1,2,2,FALSE,FALSE,FALSE
324,1,2,0,0,2,3,1,1,0,0,3,1,2,6,1,1,FALSE,FALSE,FALSE
325,1,2,0,0,0,0,1,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
326,0,2,0,0,0,0,1,0,0,0,3,2,2,1,2,2,FALSE,FALSE,FALSE
327,0,0,0,0,1,0,1,0,0,0,3,1,1,1,1,1,TRUE,FALSE,FALSE
328,1,1,0,0,1,1,1,1,0,0,3,3,2,1,9,1,FALSE,FALSE,FALSE
329,0,1,0,0,0,0,1,1,0,0,3,3,2,8,2,2,FALSE,FALSE,FALSE
330,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,FALSE,FALSE,FALSE
331,1,1,0,0,2,2,1,1,0,0,3,4,2,1,2,2,FALSE,FALSE,FALSE
332,0,1,1,1,1,2,1,1,0,0,3,1,2,1,1,1,FALSE,FALSE,FALSE
333,1,2,0,0,2,3,1,1,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
334,0,0,1,1,2,3,1,1,0,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
335,0,1,0,0,1,1,1,1,0,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
336,0,1,0,0,1,2,1,0,0,0,3,3,2,1,3,1,FALSE,FALSE,FALSE
337,0,0,0,0,2,2,1,1,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
338,0,0,0,0,0,0,1,1,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
339,0,1,0,0,1,2,1,1,0,0,3,3,2,1,2,1,FALSE,FALSE,FALSE
340,0,0,0,0,0,0,1,1,0,0,3,2,2,1,3,1,FALSE,FALSE,FALSE
341,0,0,0,0,0,0,0,0,0,0,3,2,2,4,1,1,FALSE,FALSE,FALSE
342,0,0,0,0,1,1,0,0,0,0,3,1,1,1,3,1,FALSE,FALSE,FALSE
343,0,0,0,0,1,3,1,0,0,0,3,1,1,8,1,1,FALSE,FALSE,FALSE
344,0,0,0,0,0,0,0,0,0,0,3,2,2,8,1,1,FALSE,FALSE,FALSE
345,1,2,0,0,0,0,1,1,0,0,3,3,2,3,8,2,FALSE,FALSE,FALSE
346,0,0,0,0,1,1,1,0,0,0,3,2,2,4,3,1,FALSE,FALSE,FALSE
347,1,2,0,0,2,3,1,1,0,0,3,1,1,1,3,1,FALSE,FALSE,FALSE
348,1,1,0,0,1,2,1,1,0,0,3,2,10,1,3,2,FALSE,FALSE,FALSE
349,0,1,0,0,1,1,1,1,0,0,3,3,2,2,1,1,TRUE,FALSE,FALSE
350,0,1,0,0,1,1,1,1,0,0,3,2,2,1,1,2,FALSE,FALSE,FALSE
351,0,0,0,0,1,1,0,0,0,0,3,2,5,7,1,1,FALSE,FALSE,FALSE
352,1,2,1,1,1,1,1,1,19.66818546,0,3,2,2,3,1,1,TRUE,FALSE,FALSE
353,1,1,1,1,2,3,1,1,0,0,3,2,2,6,2,1,FALSE,FALSE,FALSE
354,1,1,0,0,1,2,1,1,0,0,3,2,2,2,1,1,FALSE,FALSE,FALSE
355,0,0,1,1,1,3,1,1,9.227000967,0,3,2,4,1,3,1,FALSE,TRUE,FALSE
356,0,0,0,0,0,0,0,0,0,0,3,2,2,4,1,1,FALSE,FALSE,FALSE
357,0,0,0,0,1,1,1,0,0,0,3,2,6,2,2,1,FALSE,FALSE,FALSE
358,1,1,0,0,2,3,1,1,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
359,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,1,FALSE,FALSE,FALSE
360,0,0,0,0,1,2,1,1,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
361,0,0,0,0,1,0,0,0,0,0,3,2,2,1,1,1,TRUE,FALSE,FALSE
362,0,1,0,0,0,0,1,0,0,0,3,2,4,3,1,1,FALSE,FALSE,FALSE
363,1,1,0,0,2,3,0,0,0,0,3,1,1,3,3,1,FALSE,FALSE,FALSE
364,0,0,0,0,1,1,1,1,0,0,3,1,1,1,2,1,TRUE,FALSE,FALSE
365,1,2,0,0,1,1,1,1,34.43601877,0,3,2,2,9,3,2,FALSE,TRUE,FALSE
366,0,0,0,0,1,1,1,0,0,0,3,2,2,4,3,1,TRUE,FALSE,FALSE
367,0,1,0,0,2,3,1,1,12.01656549,0,3,3,2,5,2,1,FALSE,FALSE,FALSE
368,1,1,0,0,0,0,1,0,0,0,3,2,5,2,1,1,FALSE,FALSE,FALSE
369,0,0,0,0,1,1,1,0,0,0,3,2,4,4,3,1,TRUE,FALSE,FALSE
370,1,2,0,0,1,2,1,0,0,0,3,1,1,4,1,1,FALSE,FALSE,FALSE
371,0,0,0,0,0,1,1,0,0,0,3,2,2,9,1,1,FALSE,FALSE,FALSE
372,0,1,0,0,0,1,1,1,0,0,3,3,2,1,8,2,TRUE,FALSE,FALSE
373,0,0,1,1,2,3,1,0,0,0,3,2,2,3,2,1,FALSE,FALSE,FALSE
374,0,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
375,0,0,0,0,1,2,0,0,0,0,3,3,2,4,1,1,FALSE,FALSE,FALSE
376,1,1,0,0,1,0,1,1,0,0,3,2,2,5,2,1,FALSE,FALSE,FALSE
377,1,1,0,0,1,1,1,0,0,0,3,2,2,1,1,1,TRUE,FALSE,FALSE
378,0,0,0,0,1,2,1,0,0,0,3,3,2,8,10,1,FALSE,FALSE,FALSE
379,0,2,1,1,1,2,1,1,16.14384,0,3,1,1,4,2,1,FALSE,TRUE,FALSE
380,0,0,0,0,0,0,1,0,0,0,3,1,1,5,3,1,FALSE,FALSE,FALSE
381,0,0,0,0,0,0,0,0,0,0,3,2,4,1,3,1,FALSE,FALSE,FALSE
382,0,1,0,0,1,1,0,0,0,0,3,1,5,7,1,1,FALSE,FALSE,FALSE
383,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,1,FALSE,FALSE,FALSE
384,1,2,1,1,2,3,1,1,2.810812468,0,3,1,1,4,2,1,FALSE,FALSE,FALSE
385,0,0,0,0,0,1,1,0,0,0,3,3,2,4,1,1,FALSE,FALSE,FALSE
386,0,0,0,0,0,0,1,0,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
387,0,0,0,0,0,0,1,1,0,0,3,2,2,6,2,1,FALSE,FALSE,FALSE
388,0,0,0,0,1,1,1,0,0,0,3,3,2,1,6,1,FALSE,FALSE,FALSE
389,0,0,0,0,1,1,0,0,0,0,3,3,2,2,3,1,FALSE,FALSE,FALSE
390,1,1,0,0,2,3,1,1,27.26888014,0,3,2,2,1,1,1,FALSE,TRUE,FALSE
391,0,0,0,0,0,1,0,0,0,0,3,3,2,8,1,1,FALSE,FALSE,FALSE
392,0,0,0,0,1,1,0,0,0,0,3,3,2,3,1,1,TRUE,FALSE,FALSE
393,1,2,0,0,1,3,1,0,0,0,3,1,1,2,1,1,FALSE,FALSE,FALSE
394,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3,1,TRUE,FALSE,FALSE
395,1,2,0,0,2,2,1,1,0,0,3,1,1,4,2,1,FALSE,FALSE,FALSE
396,1,2,0,0,1,1,1,1,0,0,3,3,2,2,10,2,FALSE,FALSE,FALSE
397,0,1,1,1,2,3,1,1,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
398,0,0,0,0,0,0,0,0,0,0,3,2,4,1,1,1,FALSE,FALSE,FALSE
399,1,2,1,1,1,2,1,1,11.92009615,0,3,2,2,7,2,1,FALSE,TRUE,FALSE
400,0,1,0,0,2,3,1,1,78.93483561,0,3,3,3,2,1,1,FALSE,TRUE,FALSE
401,0,0,0,0,1,1,1,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
402,1,2,1,1,1,1,1,1,0,0,3,1,1,3,2,2,FALSE,FALSE,FALSE
403,1,2,0,0,2,2,1,1,0,0,3,2,2,6,1,1,FALSE,FALSE,FALSE
404,1,2,0,0,1,2,1,1,0,0,3,3,2,1,2,2,FALSE,FALSE,FALSE
405,0,0,0,0,2,2,1,1,0,0,3,2,2,9,1,1,FALSE,FALSE,FALSE
406,1,2,0,0,0,0,1,1,0,0,3,4,2,1,7,2,FALSE,FALSE,FALSE
407,0,0,0,0,0,0,1,0,0,0,3,2,6,1,2,1,FALSE,FALSE,FALSE
408,1,2,1,1,1,3,1,1,15.88906362,0,3,1,2,1,9,1,TRUE,TRUE,FALSE
409,1,1,0,0,1,1,1,1,0,0,3,2,2,6,6,1,FALSE,FALSE,FALSE
410,0,0,0,0,1,0,1,1,0,0,3,2,4,7,1,1,FALSE,FALSE,FALSE
411,0,2,1,0,1,2,1,1,0,0,3,1,1,6,1,1,TRUE,FALSE,FALSE
412,1,2,1,1,1,1,1,1,0,0,3,1,2,3,8,2,TRUE,FALSE,FALSE
413,1,2,0,0,0,0,1,1,0,0,3,3,2,1,10,1,TRUE,FALSE,FALSE
414,0,1,0,0,1,2,0,0,0,0,3,1,1,8,2,1,TRUE,FALSE,FALSE
415,0,0,0,0,1,2,1,1,0,0,3,2,2,3,10,1,FALSE,FALSE,FALSE
416,0,0,1,1,1,1,1,1,11.9955404,0,3,2,2,1,3,1,TRUE,TRUE,FALSE
417,0,0,0,0,0,0,1,0,0,0,3,2,2,2,1,1,TRUE,FALSE,FALSE
418,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,TRUE,FALSE,FALSE
419,0,0,0,0,0,0,1,0,0,0,3,1,2,9,2,1,FALSE,FALSE,FALSE
420,0,1,1,0,2,2,1,1,0,0,3,2,5,1,1,1,TRUE,FALSE,FALSE
421,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,FALSE,FALSE,FALSE
422,0,0,0,0,2,2,1,1,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
423,0,1,0,0,0,0,0,0,0,0,3,2,5,6,2,1,TRUE,FALSE,FALSE
424,1,1,1,1,2,3,1,1,18.36804916,0,3,2,2,1,2,1,FALSE,TRUE,FALSE
425,0,0,0,0,0,1,1,1,0,0,3,2,2,1,2,1,TRUE,FALSE,FALSE
426,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,1,TRUE,FALSE,FALSE
427,0,0,0,0,0,1,1,0,0,0,3,2,10,4,3,1,FALSE,FALSE,FALSE
428,0,0,0,0,1,2,1,1,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
429,0,0,0,0,0,0,0,0,0,0,3,2,2,4,11,1,FALSE,FALSE,FALSE
430,0,1,0,0,1,1,1,0,0,0,3,2,4,3,6,1,FALSE,FALSE,FALSE
431,0,0,0,0,2,3,1,1,0,0,3,3,2,1,1,1,TRUE,FALSE,FALSE
432,0,1,0,0,1,0,1,1,0,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
433,0,2,0,0,1,1,1,1,0,0,3,3,2,3,2,2,TRUE,FALSE,FALSE
434,0,0,0,0,1,0,0,0,0,0,3,3,2,1,13,1,TRUE,FALSE,FALSE
435,0,1,0,0,1,1,1,1,0,0,3,2,2,3,2,2,TRUE,FALSE,FALSE
436,0,0,0,0,1,1,0,1,0,0,3,2,5,2,1,1,FALSE,FALSE,FALSE
437,0,0,0,0,1,1,1,1,0,0,3,3,3,2,1,1,FALSE,FALSE,FALSE
438,0,0,0,0,1,1,1,0,0,0,3,2,2,2,3,1,FALSE,FALSE,FALSE
439,1,1,0,0,1,2,1,1,0,0,3,2,2,5,2,1,FALSE,FALSE,FALSE
440,0,0,0,0,1,3,1,1,0,0,3,2,2,4,2,1,TRUE,FALSE,FALSE
441,0,1,0,0,1,3,1,0,0,0,3,2,2,4,6,1,FALSE,FALSE,FALSE
442,0,0,0,0,1,1,1,0,0,0,3,2,2,4,2,1,FALSE,FALSE,FALSE
443,1,2,0,0,1,1,1,1,0,0,3,1,8,4,11,2,FALSE,FALSE,FALSE
444,0,0,0,0,0,0,1,0,0,0,3,1,1,3,10,1,FALSE,FALSE,FALSE
445,1,2,0,0,0,0,1,0,0,0,3,3,2,1,10,1,TRUE,FALSE,FALSE
446,1,2,1,1,1,2,1,0,0,0,3,2,2,3,2,1,FALSE,FALSE,FALSE
447,1,1,1,1,0,0,1,0,0,0,3,1,1,8,2,2,FALSE,FALSE,FALSE
448,1,2,0,0,2,3,1,1,17.527656,0,3,1,1,4,3,1,FALSE,FALSE,FALSE
449,0,1,0,0,1,2,1,1,0,0,3,1,1,3,1,1,TRUE,FALSE,FALSE
450,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
451,0,0,0,0,1,2,1,1,0,0,3,1,1,1,2,2,FALSE,FALSE,FALSE
452,0,0,0,0,1,1,0,0,0,0,3,2,2,6,1,1,FALSE,FALSE,FALSE
453,0,0,0,0,0,2,1,0,0,0,3,2,2,1,2,1,TRUE,FALSE,FALSE
454,0,1,0,0,1,2,1,1,0,0,3,2,2,3,3,2,TRUE,FALSE,FALSE
455,0,0,0,0,0,1,1,0,0,0,3,3,3,3,9,1,TRUE,FALSE,FALSE
456,0,0,0,0,0,0,0,0,0,0,3,2,2,4,1,1,FALSE,FALSE,FALSE
457,0,0,0,0,1,2,1,1,61.9395,0,3,2,2,1,2,2,TRUE,TRUE,FALSE
458,0,0,0,0,0,0,0,0,0,0,3,2,5,5,1,1,FALSE,FALSE,FALSE
459,0,0,0,0,1,3,1,1,0,0,3,2,2,1,3,1,FALSE,FALSE,FALSE
460,1,2,0,0,1,1,1,1,0,0,3,3,2,1,9,2,TRUE,FALSE,FALSE
461,0,0,0,0,1,2,1,0,0,0,3,3,2,1,1,1,FALSE,FALSE,FALSE
462,0,0,1,1,1,1,1,1,0,0,3,3,2,4,14,1,TRUE,FALSE,FALSE
463,0,0,0,0,0,0,1,1,0,0,3,2,2,3,2,1,FALSE,FALSE,FALSE
464,0,0,0,0,1,3,0,0,0,0,3,1,1,1,1,1,FALSE,FALSE,FALSE
465,1,2,0,0,1,2,0,0,0,0,3,3,2,2,1,1,TRUE,FALSE,FALSE
466,1,2,0,0,1,1,1,1,0,0,3,2,2,4,2,1,FALSE,FALSE,FALSE
467,1,2,0,0,1,1,1,1,0,0,3,2,2,6,1,1,FALSE,FALSE,FALSE
468,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,1,FALSE,FALSE,FALSE
469,1,1,0,0,1,2,0,0,0,0,3,1,1,2,1,1,TRUE,FALSE,FALSE
470,0,0,1,1,1,3,1,0,8.682741935,0,3,2,4,5,2,1,FALSE,FALSE,FALSE
471,0,0,0,0,1,2,0,0,0,0,3,2,4,3,1,1,FALSE,FALSE,FALSE
472,0,0,0,0,0,1,0,0,0,0,3,1,1,8,3,1,FALSE,FALSE,FALSE
473,0,0,1,1,1,2,0,0,0,0,3,3,2,1,3,1,TRUE,FALSE,FALSE
474,0,0,0,0,1,2,1,1,0,0,3,2,5,1,1,1,FALSE,FALSE,FALSE
475,0,1,0,0,1,1,1,0,0,0,3,1,1,3,3,2,TRUE,FALSE,FALSE
476,1,2,0,0,2,3,1,1,9.702113281,0,3,2,4,1,2,2,TRUE,FALSE,FALSE
477,1,2,0,0,2,3,1,1,7.256219133,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
478,1,2,1,0,1,1,0,0,0,0,3,3,2,3,2,1,FALSE,FALSE,FALSE
479,0,0,0,0,0,0,0,0,0,0,3,2,2,3,3,1,FALSE,FALSE,FALSE
480,0,0,0,0,2,3,0,0,0,0,3,2,2,1,3,1,FALSE,FALSE,FALSE
481,0,0,0,0,1,1,0,0,0,0,3,1,1,3,1,1,FALSE,FALSE,FALSE
482,0,1,0,0,1,1,1,0,0,0,3,4,1,6,1,1,FALSE,FALSE,FALSE
483,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,FALSE,FALSE,FALSE
484,0,1,0,0,0,0,1,1,0,0,3,1,1,8,2,2,FALSE,FALSE,FALSE
485,0,0,0,0,1,0,0,0,0,0,3,2,6,4,1,1,FALSE,FALSE,FALSE
486,0,0,0,0,1,1,1,0,0,0,3,2,2,3,3,1,FALSE,FALSE,FALSE
487,0,0,0,0,1,1,1,1,0,0,3,2,2,7,7,1,FALSE,FALSE,FALSE
488,0,0,0,0,0,3,1,0,0,0,3,2,2,9,1,1,TRUE,FALSE,FALSE
489,0,1,1,1,1,3,1,1,10.10222222,0,3,1,1,1,10,1,FALSE,FALSE,FALSE
490,0,0,0,0,0,1,1,1,0,0,3,1,1,1,1,1,TRUE,FALSE,FALSE
491,0,0,0,0,0,0,1,0,0,0,3,3,2,3,9,1,TRUE,FALSE,FALSE
492,0,0,0,0,1,2,1,0,0,0,3,4,2,1,3,1,FALSE,FALSE,FALSE
493,0,0,0,0,0,0,0,0,0,0,3,2,2,6,1,1,FALSE,FALSE,FALSE
494,0,1,0,0,0,0,1,1,0,0,3,2,2,1,2,2,TRUE,FALSE,FALSE
495,0,0,0,0,1,2,1,0,0,0,3,3,2,1,1,1,TRUE,FALSE,FALSE
496,1,2,1,1,1,1,1,1,0,0,3,3,2,7,9,1,TRUE,FALSE,FALSE
497,0,0,0,0,0,0,1,0,0,0,3,2,4,1,3,1,TRUE,FALSE,FALSE
498,1,1,0,0,0,0,1,1,0,0,3,2,4,6,2,1,TRUE,FALSE,FALSE
499,1,2,0,0,1,3,0,0,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
500,0,0,0,0,1,1,0,0,0,0,3,2,2,4,1,1,FALSE,FALSE,FALSE
501,0,0,0,0,1,2,1,0,0,0,3,2,6,2,3,1,FALSE,FALSE,FALSE
502,1,2,1,1,2,3,1,1,25.96702005,0,3,2,4,2,2,1,FALSE,FALSE,FALSE
503,1,2,0,0,2,3,1,1,9.162351243,0,3,3,2,1,1,1,FALSE,TRUE,FALSE
504,0,1,0,0,1,2,1,1,1.865777778,0,3,2,2,3,13,1,FALSE,FALSE,FALSE
505,1,1,0,0,0,0,1,1,0,0,3,2,2,6,2,2,TRUE,FALSE,FALSE
506,0,1,0,0,1,1,1,0,0,0,3,2,2,3,13,1,FALSE,FALSE,FALSE
507,0,0,0,0,1,2,1,1,0,0,3,1,6,1,1,1,FALSE,FALSE,FALSE
508,0,0,1,1,2,2,0,0,0,0,3,1,1,1,3,1,FALSE,FALSE,FALSE
509,0,0,0,0,0,1,0,0,0,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
510,1,2,1,1,2,3,1,1,33.6117917,0,3,2,4,9,2,1,FALSE,TRUE,FALSE
511,1,2,1,0,1,3,1,1,0,0,3,3,2,3,2,1,FALSE,FALSE,FALSE
512,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
513,1,2,1,1,1,3,1,1,7.169617487,0,3,2,2,1,1,1,TRUE,FALSE,FALSE
514,0,0,1,1,1,2,1,1,0,0,3,2,4,7,2,1,FALSE,FALSE,FALSE
515,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,1,FALSE,FALSE,FALSE
516,0,0,0,0,1,2,1,1,0,0,3,1,1,2,3,1,FALSE,FALSE,FALSE
517,1,2,0,0,1,1,1,1,0,0,3,2,4,1,3,1,TRUE,FALSE,FALSE
518,0,0,0,0,0,0,1,0,0,0,3,2,2,3,14,1,FALSE,FALSE,FALSE
519,1,2,0,0,1,1,1,0,0,0,3,2,2,1,3,1,TRUE,FALSE,FALSE
520,0,0,0,0,0,0,1,0,0,0,3,3,2,1,10,1,FALSE,FALSE,FALSE
521,1,1,0,0,1,1,1,1,0,0,3,2,2,1,3,1,FALSE,FALSE,FALSE
522,0,0,0,0,1,2,0,0,0,0,3,3,2,2,3,1,TRUE,FALSE,FALSE
523,0,0,0,0,0,1,1,1,0,0,3,3,2,1,3,1,TRUE,FALSE,FALSE
524,1,2,0,0,1,2,0,0,0,0,3,2,4,3,1,1,FALSE,FALSE,FALSE
525,1,1,0,0,0,0,1,1,0,0,3,1,1,8,10,1,FALSE,FALSE,FALSE
526,0,1,0,0,1,1,0,1,0,0,3,3,2,5,1,1,TRUE,FALSE,FALSE
527,0,0,0,0,0,1,1,1,0,0,3,3,2,6,1,1,FALSE,FALSE,FALSE
528,0,0,0,0,1,0,0,0,0,0,3,2,2,4,2,1,FALSE,FALSE,FALSE
529,0,0,0,0,0,0,1,1,0,0,3,3,2,3,1,1,FALSE,FALSE,FALSE
530,0,1,0,0,0,1,1,0,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
531,0,0,0,0,2,2,1,1,0,0,3,3,7,3,3,1,FALSE,FALSE,FALSE
532,0,0,0,0,0,0,0,0,0,0,3,3,2,7,1,1,FALSE,FALSE,FALSE
533,0,0,0,0,0,0,1,0,0,0,3,2,2,2,3,1,TRUE,FALSE,FALSE
534,0,0,0,0,1,0,0,0,0,0,3,3,2,7,3,1,TRUE,FALSE,FALSE
535,0,1,0,0,1,2,1,1,0,0,3,2,4,3,1,1,FALSE,FALSE,FALSE
536,0,0,1,1,0,2,1,0,0,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
537,0,0,0,0,0,0,0,0,0,0,3,2,5,2,10,1,FALSE,FALSE,FALSE
538,0,0,0,0,0,1,1,0,0,0,3,1,1,1,10,1,FALSE,FALSE,FALSE
539,0,0,0,0,0,1,1,0,0,0,3,2,2,3,1,1,FALSE,FALSE,FALSE
540,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,FALSE,FALSE,FALSE
541,0,0,0,0,1,1,1,1,0,0,3,2,6,7,1,1,FALSE,FALSE,FALSE
542,0,0,0,0,1,1,1,1,0,0,3,1,1,7,2,2,FALSE,FALSE,FALSE
543,0,1,0,0,1,2,1,1,0,0,3,2,7,1,3,1,TRUE,FALSE,FALSE
544,1,1,1,1,1,3,1,1,22.80152439,0,3,2,2,1,2,1,FALSE,FALSE,FALSE
545,0,1,1,1,1,1,1,1,0,0,3,2,2,7,2,2,TRUE,FALSE,FALSE
546,0,0,0,0,0,0,1,0,0,0,3,2,4,1,1,1,TRUE,FALSE,FALSE
547,1,2,1,1,0,1,1,1,0,0,3,2,2,3,8,2,FALSE,FALSE,FALSE
548,1,2,0,0,1,1,1,1,0,0,3,1,1,1,2,2,FALSE,FALSE,FALSE
549,0,0,0,0,0,0,1,0,0,0,3,4,1,1,1,1,FALSE,FALSE,FALSE
550,0,1,0,0,1,1,1,0,0,0,3,3,2,1,1,1,FALSE,FALSE,FALSE
551,0,0,0,0,1,0,0,0,0,0,3,2,10,4,3,1,FALSE,FALSE,FALSE
552,1,1,0,0,2,3,1,1,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
553,0,0,0,0,1,1,0,0,0,0,3,1,1,3,1,1,FALSE,FALSE,FALSE
554,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,FALSE,FALSE,FALSE
555,0,0,1,1,1,2,0,0,0,0,3,4,2,1,2,1,FALSE,FALSE,FALSE
556,1,1,0,0,2,2,1,1,0,0,3,2,2,7,8,2,FALSE,FALSE,FALSE
